Nivel
97,68
97,76
97,62
98,17
98,30
98,57
99,29
99,19
99,10
99,02
99,23
99,12
99,23
99,51
99,48
99,04
98,90
98,88
99,13
99,12
99,39
99,47
99,47
100,00
100,18
99,92
99,95
100,24
100,22
100,76
100,55
100,83
101,47
101,96
102,80
103,30
103,68
104,81
105,74
107,41
108,96
110,89
112,10
113,06
111,98
111,13
111,29
111,44
111,61
110,66
110,41
110,03
109,91
109,74
109,54
109,36
109,48
109,71
109,46
109,47
